,B1,B2,B3,B4,B5,B6,B7,date
0,297.0,364.5,774.5,694.5,3143.5,2103.0,1162.5,1.0
1,905.5,1051.0,1646.0,2293.5,3429.5,4708.0,3504.0,1.0
2,904.0,1101.5,1822.0,2574.0,3533.5,4714.0,3489.5,1.0
3,463.0,549.0,1178.0,1026.0,4327.0,2478.0,1581.0,1.0
4,303.5,349.0,778.5,765.0,3184.5,2087.0,1190.5,1.0
5,361.0,574.5,991.0,1182.5,3064.0,2377.5,1459.0,1.0
6,692.0,930.0,1551.5,2292.5,3502.5,4562.5,3079.0,1.0
7,459.0,571.0,945.0,1165.0,2713.0,3158.0,2117.0,1.0
8,460.0,568.0,994.0,1156.0,3037.0,2681.0,1964.0,1.0
9,964.0,1113.0,1595.0,2029.0,3429.0,4132.0,3268.0,1.0
10,1013.0,1202.0,1744.0,2148.0,3898.0,4179.0,3276.0,1.0
11,503.0,618.0,1052.0,1145.0,3039.5,2644.5,1881.5,1.0
12,352.0,432.0,687.0,732.0,2468.0,2415.0,1523.0,1.0
13,335.0,423.0,745.0,794.0,3337.0,2397.0,1366.0,1.0
14,545.0,651.0,968.0,1100.0,3039.0,3034.0,2129.0,1.0
15,199.5,256.5,617.5,442.0,3051.0,1643.5,804.0,1.0
16,245.0,308.0,622.0,567.0,3317.0,1832.0,1022.0,1.0
17,606.0,853.0,1142.0,1439.0,2748.0,3238.0,2184.0,1.0
18,601.0,848.0,1361.0,1917.0,3035.0,3971.0,2712.0,1.0
19,421.0,484.0,718.0,832.0,1801.0,2568.0,1890.0,1.0
20,173.0,208.0,350.0,384.0,2595.0,1488.0,724.0,1.0
21,714.0,882.0,1392.0,1865.0,2804.0,3914.0,3072.0,1.0
22,793.0,969.0,1562.5,2011.0,2970.0,3820.5,2885.5,1.0
23,547.0,680.0,1096.0,1335.0,2413.0,2807.0,1919.0,1.0
24,237.0,319.0,553.0,596.0,2522.0,2142.0,1295.0,1.0
25,831.5,930.0,1173.5,1369.0,2797.5,3360.5,2134.5,1.0
26,560.0,643.0,843.0,1033.0,2364.0,3391.0,2340.0,1.0
27,409.0,536.0,771.0,1015.0,2078.0,3003.0,2044.0,1.0
28,489.0,557.0,720.0,819.0,2044.0,3032.0,2219.0,1.0
29,456.0,523.0,769.0,767.0,2508.0,2732.0,1803.0,1.0
30,342.0,435.0,657.0,731.0,2187.0,2897.0,1960.0,1.0
31,,,,,,,,1.0
32,188.0,261.0,644.0,582.0,3182.5,1569.5,806.0,1.0
33,589.0,794.0,1228.0,1766.0,3313.0,3729.0,2243.0,1.0
34,756.0,1103.0,1799.0,2596.0,4132.0,4454.0,2776.0,1.0
35,587.0,699.5,1127.0,1371.0,2137.5,2909.5,2415.0,1.0
36,228.0,304.5,472.0,523.5,1686.5,1931.5,1261.0,1.0
37,277.0,358.5,653.5,699.5,2184.0,2140.5,1399.5,1.0
38,313.0,393.0,611.0,744.0,1682.5,2390.0,1606.5,1.0
39,189.0,259.0,460.0,509.0,1567.0,1976.0,1253.0,1.0
40,278.5,359.0,748.5,669.0,3748.5,2337.0,1268.5,1.0
41,545.0,669.0,1033.0,1416.0,2902.0,3985.0,2554.0,1.0
42,643.0,848.0,1298.0,1820.0,3191.0,4637.0,3030.0,1.0
43,280.0,321.0,701.0,465.0,3369.5,2056.0,1071.0,1.0
44,192.0,244.0,373.0,416.0,1425.0,1350.0,765.0,1.0
45,232.0,330.0,562.0,607.0,2178.0,1918.0,1157.0,1.0
46,271.5,332.5,525.5,535.0,2142.0,1840.5,1070.0,1.0
47,,,,,,,,1.0
48,265.5,318.5,614.5,612.0,2887.5,1834.0,1100.0,1.0
49,511.0,620.0,1026.0,1417.0,2972.0,3187.0,2402.0,1.0
50,509.0,630.0,1048.0,1460.0,2838.0,3104.0,2421.0,1.0
51,275.0,319.5,609.0,664.5,2449.0,1890.5,1293.0,1.0
52,509.0,597.0,850.0,945.0,2270.0,3216.0,2205.0,1.0
53,571.0,674.0,889.0,1051.0,2176.0,3122.0,2270.0,1.0
54,600.5,736.5,978.5,1149.0,2068.0,3353.5,2518.0,1.0
55,613.0,714.0,913.0,920.0,2211.0,3167.0,2258.0,1.0
56,282.5,378.0,775.0,999.0,2075.5,2165.5,1548.5,1.0
57,491.0,643.0,1206.0,1576.5,2888.5,2862.5,2214.0,1.0
58,483.0,645.0,1224.0,1643.0,2859.5,2978.0,2186.5,1.0
59,406.0,555.0,1024.0,1357.0,2265.0,2648.0,1943.0,1.0
60,296.0,373.0,751.5,1041.5,3251.0,2317.0,1416.5,1.0
61,543.5,665.0,1103.5,1633.0,2355.0,3447.0,2821.5,1.0
62,542.0,670.0,1112.0,1649.0,2328.5,3379.0,2702.0,1.0
63,386.0,463.0,846.0,1268.0,1890.0,2871.0,2271.0,1.0
64,457.0,592.0,984.0,1108.0,2597.0,2180.0,1415.0,1.0
65,932.0,1032.0,1613.0,2013.0,3362.0,4367.0,3411.0,1.0
66,868.0,1103.5,1703.5,2102.0,3297.0,4395.5,3442.0,1.0
67,340.5,492.0,879.5,1033.0,2250.5,2445.0,1632.0,1.0
68,262.5,355.5,667.0,933.0,1590.5,2195.0,1684.5,1.0
69,811.5,1043.5,1699.0,2357.0,3216.5,4449.5,3817.0,1.0
70,867.5,1103.0,1788.0,2467.0,3247.0,4563.0,3781.5,1.0
71,827.5,962.0,1444.5,2016.5,2710.5,3912.0,3254.0,1.0
72,362.0,477.5,845.0,1158.5,1933.0,2400.0,1879.5,1.0
73,550.0,773.5,1277.5,1850.0,3463.5,3279.0,2265.5,1.0
74,834.0,1159.0,1905.0,2757.0,3977.0,4365.0,3109.0,1.0
75,489.5,655.0,1090.5,1528.0,2345.5,2928.0,2320.0,1.0
76,347.5,466.0,829.5,880.0,1871.5,2127.5,1253.0,1.0
77,560.0,737.0,1142.0,1629.0,2712.0,2799.0,1646.0,1.0
78,833.0,1087.0,1684.0,1987.0,2624.0,3296.0,2308.0,1.0
79,581.0,780.0,1162.0,1211.0,1954.0,2177.0,1517.0,1.0
80,216.5,295.5,566.5,617.5,2391.0,2132.0,1282.5,1.0
81,814.0,1023.0,1461.0,1807.0,3192.0,4037.0,2927.0,1.0
82,723.5,961.0,1405.0,1883.0,2943.5,4476.5,3307.5,1.0
83,291.0,436.5,782.0,995.5,2374.5,2603.5,1643.0,1.0
84,458.0,557.0,919.5,1118.5,2410.5,2431.0,1580.0,1.0
85,698.0,866.0,1431.0,1925.0,2908.0,3443.0,2688.0,1.0
86,705.0,865.0,1485.0,2026.0,2926.0,3567.0,2677.0,1.0
87,535.0,696.0,1268.0,1389.0,2940.0,2740.0,1901.0,1.0
88,342.0,484.0,766.0,1024.0,2154.0,2728.0,1833.0,1.0
89,521.5,623.5,881.5,1204.0,2129.0,3527.0,2944.5,1.0
90,557.5,636.5,852.0,1139.5,1994.5,3732.0,3473.0,1.0
91,330.0,359.0,557.0,498.0,2046.0,1915.0,1197.0,1.0
92,401.0,592.0,1028.0,1002.0,3932.0,2585.0,1459.0,1.0
93,1212.0,1438.0,1888.0,2341.0,3508.0,3976.5,2871.5,1.0
94,1698.0,2105.0,2818.0,3349.0,4276.0,5022.0,3707.0,1.0
95,746.5,1059.0,1639.5,1808.0,3997.5,3176.5,2154.5,1.0
96,407.5,504.5,834.0,1011.5,2408.0,2530.0,1787.0,1.0
97,595.0,762.0,1262.0,1853.0,2704.0,3524.0,2845.0,1.0
98,783.0,996.0,1641.0,2345.0,3337.0,4125.0,3172.0,1.0
99,686.0,878.0,1340.0,1889.0,2704.0,3473.0,2680.0,1.0
100,231.5,290.5,628.5,613.5,2951.0,1815.0,1058.0,1.0
101,518.0,713.0,1133.0,1650.0,2993.0,3212.0,2082.0,1.0
102,635.0,873.0,1497.0,2174.0,3542.0,3885.0,2496.0,1.0
103,407.0,520.0,910.0,1149.0,2395.0,2491.0,1927.0,1.0
104,321.0,405.5,689.0,895.0,1804.0,1966.5,1573.0,1.0
105,606.0,786.0,1248.0,1863.0,2737.0,3234.0,2696.0,1.0
106,709.0,921.5,1431.0,2053.5,2785.0,3536.5,2914.0,1.0
107,610.5,792.0,1194.0,1682.5,2364.0,3390.0,2824.5,1.0
108,329.0,416.5,710.5,853.0,2066.0,2252.0,1593.0,1.0
109,572.0,725.0,1150.0,1618.0,2530.0,3378.0,2520.0,1.0
110,591.0,768.0,1204.0,1638.0,2388.0,3361.0,2482.0,1.0
111,570.0,710.0,1093.0,1488.0,2116.0,3246.0,2493.0,1.0
112,400.5,532.5,837.5,1099.0,1618.0,2162.0,1699.5,1.0
113,487.0,597.0,1024.0,1467.0,1995.0,2994.0,2366.0,1.0
114,558.0,673.0,1090.0,1568.0,2083.0,3033.0,2316.0,1.0
115,508.0,618.0,1015.0,1454.0,1976.0,2779.0,2085.0,1.0
116,240.5,354.0,647.5,754.5,2535.5,2075.0,1246.0,1.0
117,858.0,1108.0,1658.0,2142.0,3079.0,4310.0,3522.0,1.0
118,834.0,1113.0,1697.0,2195.0,3090.0,4366.0,3475.0,1.0
119,859.0,1095.0,1633.0,2109.0,2967.0,4219.0,3406.0,1.0
120,358.0,360.0,585.0,550.0,2774.0,1911.0,1100.0,1.0
121,554.0,641.5,1053.5,1366.5,2638.0,3165.0,2332.0,1.0
122,501.0,650.0,989.0,1454.0,2307.0,3215.0,2364.0,1.0
123,314.0,374.0,610.5,638.5,2054.0,2049.0,1302.0,1.0
124,231.5,335.5,673.5,776.0,2548.0,2427.5,1501.0,1.0
125,631.0,826.0,1280.0,1737.0,3341.0,3842.0,2889.0,1.0
126,813.0,1059.0,1654.0,2240.0,3502.0,4392.0,3502.0,1.0
127,597.0,809.0,1300.0,1775.0,2887.0,3805.0,3085.0,1.0
128,498.5,647.0,1079.0,1347.5,2415.5,2474.0,2011.5,1.0
129,771.0,952.0,1576.0,2093.0,2742.0,3071.0,2653.0,1.0
130,790.0,992.0,1624.0,2132.0,2784.0,3020.0,2503.0,1.0
131,668.0,835.0,1400.0,1850.0,2491.0,2714.0,2263.0,1.0
132,642.5,744.0,998.5,1354.0,3109.0,3050.5,1790.0,1.0
133,569.0,699.0,1041.0,1411.0,3249.0,3387.0,1993.0,1.0
134,,,,,,,,1.0
135,,,,,,,,1.0
136,318.5,439.5,655.5,780.0,2305.0,2559.5,1524.5,1.0
137,924.0,1152.0,1682.0,2264.0,3610.0,4616.0,3394.0,1.0
138,920.5,1173.0,1722.5,2285.5,3442.0,4931.5,3610.0,1.0
139,655.0,707.0,1002.0,1071.0,2915.0,2634.0,1493.0,1.0
140,1045.5,1289.5,1718.0,2040.5,4160.5,3485.0,2506.5,1.0
141,1558.0,1892.0,2590.0,3197.0,4652.0,5682.0,4688.0,1.0
142,1475.0,1825.0,2383.0,2995.0,4061.0,5531.0,4615.0,1.0
143,1163.0,1443.0,2031.0,2450.0,3868.0,5206.0,4303.0,1.0
144,381.5,488.5,852.0,873.5,2398.0,1660.5,995.5,1.0
145,,,,,,,,1.0
146,557.0,668.0,1044.0,1273.0,2521.0,2265.0,1585.0,1.0
147,420.5,518.5,825.5,887.5,2324.0,1727.5,1148.5,1.0
148,326.5,399.5,699.0,975.0,1590.5,2124.5,1562.0,1.0
149,585.0,732.0,1299.0,1811.5,2939.5,3673.0,2838.5,1.0
150,659.5,827.5,1372.5,2000.5,2826.5,3735.0,2891.0,1.0
151,375.0,421.0,696.0,869.0,1785.0,2005.0,1425.0,1.0
152,321.0,395.0,526.0,636.0,1790.0,1933.0,1238.0,1.0
153,377.0,473.0,718.5,760.0,2149.0,2358.0,1578.0,1.0
154,335.5,438.5,781.5,897.0,2354.5,2310.0,1472.5,1.0
155,223.0,313.0,531.0,546.0,1977.0,1861.0,1076.0,1.0
156,364.5,450.5,818.5,922.0,2948.5,2492.0,1547.5,1.0
157,665.0,905.0,1456.0,2073.0,3162.0,3883.0,2879.0,1.0
158,753.5,926.0,1462.5,2073.5,2941.0,3879.5,2866.0,1.0
159,519.0,628.0,1028.0,1388.0,2509.0,3075.0,2153.0,1.0
160,262.0,316.5,650.0,618.5,3198.0,2047.5,1227.0,1.0
161,534.0,689.0,1035.0,1373.0,2593.0,3253.0,2377.0,1.0
162,643.0,872.0,1388.0,1909.0,3043.0,3935.0,2713.0,1.0
163,703.0,972.0,1428.0,1890.0,2843.0,3684.0,2713.0,1.0
164,543.0,696.0,980.0,1139.0,1727.0,2531.0,1786.0,1.0
165,841.0,1091.0,1535.0,1798.0,3160.0,3295.0,2261.0,1.0
166,876.0,1142.0,1628.0,1906.0,2683.0,3608.0,2625.0,1.0
167,478.0,620.0,865.0,1023.0,1476.0,2369.0,1684.0,1.0
168,430.0,524.0,828.0,946.0,1975.0,2283.0,1666.0,1.0
169,978.0,1233.0,1782.0,2284.0,3408.0,4122.0,3228.0,1.0
170,927.0,1199.0,1684.0,2180.0,3198.0,3821.0,2922.0,1.0
171,585.0,716.0,1020.0,1330.0,2029.0,2698.0,2202.0,1.0
172,390.0,517.5,810.0,1019.0,2302.5,2951.0,1996.0,1.0
173,723.0,914.0,1695.0,2234.0,3406.0,4442.0,3844.0,1.0
174,899.0,1063.0,1698.5,2408.0,3716.5,4253.0,3459.5,1.0
175,464.0,591.0,1064.0,1720.0,2542.0,3185.0,2484.0,1.0
176,390.0,470.0,757.0,932.0,2163.0,2342.0,1630.0,1.0
177,781.0,987.5,1668.5,2481.5,3500.0,4294.5,3671.0,1.0
178,836.0,1039.0,1839.0,2732.0,3707.0,4642.0,3938.0,1.0
179,2236.0,2197.0,2323.0,2488.0,2875.0,2890.0,2430.0,1.0
180,337.5,444.0,722.0,956.0,2037.5,2563.0,1782.5,1.0
181,507.0,634.0,1034.0,1462.0,2512.0,3603.0,2578.0,1.0
182,588.0,737.0,1172.0,1633.5,2495.0,3980.0,2958.5,1.0
183,398.0,485.0,769.0,946.0,2090.0,2850.0,2033.0,1.0
184,405.5,517.5,930.0,1324.0,2534.5,2903.0,2177.0,1.0
185,628.0,744.0,1249.0,1770.0,3343.0,3703.0,2878.0,1.0
186,763.5,961.5,1524.5,2231.0,3171.0,4160.0,3207.0,1.0
187,513.0,617.0,1053.0,1455.0,2528.0,3341.0,2501.0,1.0
188,561.0,773.0,1233.0,1607.0,2390.0,3256.0,2455.0,1.0
189,1000.0,1358.0,2001.5,2520.0,3509.5,4268.0,3232.5,1.0
190,771.0,1089.0,1950.0,2325.0,4138.0,4052.0,2814.0,1.0
191,2275.0,2363.0,2660.0,2836.0,3531.0,3673.0,3105.0,1.0
192,380.0,453.0,667.0,822.0,1820.0,2338.0,1545.0,1.0
193,748.0,951.0,1561.5,2284.0,3135.0,4154.0,3522.0,1.0
194,686.0,850.0,1451.0,2167.0,2960.0,3946.0,3297.0,1.0
195,464.0,555.0,1015.0,1403.0,2196.0,2574.0,1809.0,1.0
196,318.0,423.0,772.0,951.0,1573.0,2412.0,1771.0,1.0
197,601.0,766.5,1331.0,1620.5,3047.5,3497.5,2681.0,1.0
198,695.0,849.0,1407.0,1873.0,2595.0,3576.0,2750.0,1.0
199,4188.0,4204.0,4341.0,4536.0,4927.0,4925.0,4177.0,1.0
200,305.0,359.0,565.0,612.0,2129.0,2030.0,1254.0,1.0
201,692.0,867.0,1554.5,2375.0,3333.0,4248.0,3660.5,1.0
202,753.0,939.0,1605.0,2335.0,3193.0,4098.0,3437.0,1.0
203,413.0,520.0,994.0,1429.0,2276.0,2705.0,2007.0,1.0
204,494.0,606.5,931.5,984.5,2634.5,2631.0,1917.0,1.0
205,589.0,767.0,1113.0,1384.0,3218.0,3132.0,2780.0,1.0
206,832.5,1067.5,1511.0,1910.0,2707.5,3966.0,3353.0,1.0
207,589.0,731.0,1085.0,1288.0,2346.0,2997.0,2354.0,1.0
208,250.0,321.0,620.0,582.0,3062.0,1829.0,1083.0,1.0
209,598.5,790.0,1374.5,1824.5,3238.5,3124.0,2438.5,1.0
210,835.0,1117.0,1769.0,2498.0,3498.0,4117.0,3083.0,1.0
211,334.0,449.0,860.0,1003.0,2240.0,2283.0,1516.0,1.0
212,334.0,383.0,536.0,685.0,1344.0,2044.0,1362.0,1.0
213,919.0,1172.0,1903.5,2659.5,3460.0,4261.0,3632.0,1.0
214,979.0,1227.0,2034.0,2832.0,3758.0,4454.0,3739.0,1.0
215,561.0,681.0,1239.0,1755.0,2439.0,2742.0,2038.0,1.0
216,,,,,,,,1.0
217,,,,,,,,1.0
218,380.0,445.0,719.0,788.0,2362.0,2164.0,1359.5,1.0
219,214.0,297.0,482.0,455.0,1564.0,1437.0,911.0,1.0
220,278.0,356.0,724.5,686.0,3322.0,2260.0,1263.0,1.0
221,568.0,794.0,1356.0,1831.0,3198.0,4051.0,3020.0,1.0
222,735.0,962.0,1495.0,2033.0,2918.5,4226.0,3243.0,1.0
223,446.0,487.0,793.0,758.0,2854.0,2565.0,1616.0,1.0
224,622.0,710.0,927.0,1157.0,1976.0,2613.0,2109.0,1.0
225,820.0,980.0,1367.0,1751.0,2717.0,3672.0,3062.0,1.0
226,959.0,1212.0,1760.0,2238.0,3120.0,4278.0,3475.0,1.0
227,665.5,824.0,1255.0,1443.0,3304.5,3417.0,2524.0,1.0
228,237.0,312.0,561.0,788.5,1190.5,1688.5,1200.0,1.0
229,579.5,707.0,1243.0,1744.5,2541.0,3700.0,3023.0,1.0
230,788.5,1010.5,1793.0,2269.0,3240.0,3932.0,3003.5,1.0
231,534.0,663.0,1156.0,1620.0,2243.0,3308.0,2712.0,1.0
232,344.0,435.0,753.0,876.0,1798.0,2091.0,1455.0,1.0
233,626.0,793.0,1504.0,2077.5,2863.5,3577.0,2928.5,1.0
234,607.0,799.0,1475.0,2048.0,2671.0,3494.0,2664.0,1.0
235,3399.0,3397.0,3514.0,3638.0,4134.0,3792.0,3213.0,1.0
236,263.0,359.0,658.0,773.0,1712.0,1748.0,1178.0,1.0
237,411.5,590.0,1155.5,1501.5,3752.0,2917.5,1741.0,1.0
238,743.0,938.0,1701.0,2360.0,2996.0,3753.0,3135.0,1.0
239,232.0,318.0,804.0,839.0,2391.0,1816.0,1093.0,1.0
240,447.0,527.0,772.5,831.5,2393.0,2309.0,1531.5,1.0
241,1129.5,1421.5,2100.0,2660.0,4031.0,4360.5,3513.0,1.0
242,963.0,1210.0,1772.0,2332.5,3310.0,4433.0,3604.5,1.0
243,779.5,983.5,1509.5,1847.5,3526.5,3892.5,2882.0,1.0
244,314.0,394.0,692.0,790.0,3195.0,2294.0,1319.0,1.0
245,1016.0,1287.0,1831.0,2395.0,3704.0,4991.0,4169.0,1.0
246,1050.0,1359.0,1991.5,2530.5,3818.0,5111.5,4390.5,1.0
247,258.5,447.5,1013.5,998.5,3838.5,2446.5,1541.0,1.0
248,490.0,603.0,969.0,1203.0,2864.0,3334.0,2300.0,1.0
249,519.5,680.0,1137.0,1572.0,2655.0,3652.0,2647.0,1.0
250,612.0,785.0,1358.0,1978.0,2923.0,3861.0,2926.0,1.0
251,2973.0,2985.0,3157.0,3282.0,4022.0,3806.0,3126.0,1.0
252,232.0,312.0,534.0,626.0,1391.0,1759.0,1338.0,1.0
253,466.0,654.0,1167.5,1439.5,2655.0,2508.0,2060.5,1.0
254,595.0,759.0,1262.0,1577.0,2883.0,2670.0,2166.0,1.0
255,415.5,540.0,977.0,1182.0,2184.5,2263.0,1748.5,1.0
256,347.0,388.0,688.0,751.0,2695.0,2094.0,1288.0,1.0
257,839.0,1122.0,1788.0,2299.0,3425.0,4460.0,3563.0,1.0
258,924.0,1210.0,1849.0,2404.0,3364.0,4715.0,3769.0,1.0
259,835.0,1038.5,1638.0,2210.0,3324.5,4239.0,3211.5,1.0
260,341.0,429.0,716.0,938.0,2475.0,2307.0,1570.0,1.0
261,813.0,1006.0,1533.0,2150.0,3234.0,4130.0,3338.0,1.0
262,708.0,918.0,1528.0,2094.0,3207.0,4077.0,3294.0,1.0
263,,,,,,,,1.0
264,374.0,487.0,875.0,1167.0,1929.0,2757.0,2044.0,1.0
265,693.0,874.0,1614.5,2568.0,3537.5,4606.5,3978.5,1.0
266,696.0,856.0,1554.0,2387.0,3381.0,4147.0,3422.0,1.0
267,3631.0,3650.0,3822.0,4014.0,4364.0,4312.0,3582.0,1.0
268,401.0,504.0,830.0,1182.0,1726.0,2601.0,2234.0,1.0
269,575.0,747.5,1437.0,2085.0,2959.0,3788.0,3212.0,1.0
270,607.0,803.0,1500.0,2140.0,2828.0,3277.0,2731.0,1.0
271,383.0,458.0,917.0,1254.0,1874.0,2487.0,1911.0,1.0
272,476.0,574.0,874.0,1082.0,2214.0,2947.0,2269.0,1.0
273,949.0,1188.0,1766.0,2320.0,3108.0,4194.0,3675.0,1.0
274,909.5,1084.0,1841.5,2671.5,3545.5,4804.0,4085.5,1.0
275,502.0,592.0,957.0,1421.0,2119.0,2956.0,2335.0,1.0
276,268.0,353.0,638.0,693.0,2869.0,2319.0,1375.0,1.0
277,655.5,813.5,1303.0,1750.5,2783.0,3832.0,3246.0,1.0
278,713.0,869.0,1389.0,1898.0,2935.0,4022.0,3398.0,1.0
279,547.0,639.0,1011.0,1317.0,2197.0,3281.0,2744.0,1.0
280,437.0,470.0,690.0,914.0,2033.0,2383.0,1648.0,1.0
281,693.0,821.0,1256.0,1744.0,2587.0,3615.0,2618.0,1.0
282,684.0,808.0,1268.0,1815.0,2744.0,3826.0,2724.0,1.0
283,610.0,696.0,1070.0,1511.0,2262.5,3435.0,2459.5,1.0
284,569.0,706.0,1125.0,1530.0,2094.0,2616.0,2059.0,1.0
285,932.0,1149.0,1848.0,2466.0,2982.0,3580.0,3015.0,1.0
286,887.0,1100.0,1725.0,2312.0,2830.0,3506.0,2938.0,1.0
287,688.0,864.5,1439.5,1770.0,2966.0,3038.5,2320.0,1.0
288,426.0,496.0,676.5,738.5,1954.0,2250.0,1481.5,1.0
289,890.0,1104.0,1500.0,1716.0,2769.0,3309.0,2373.5,1.0
290,902.0,1141.5,1660.0,2100.5,2825.0,4053.0,3018.0,1.0
291,516.5,653.5,1038.0,1188.0,2395.0,2672.5,1763.0,1.0
292,571.0,667.0,872.0,1039.0,1470.0,2343.0,1882.0,1.0
293,1041.0,1344.0,2269.0,2772.0,3860.0,4497.0,3802.0,1.0
294,894.0,1205.0,2095.0,2788.0,3513.0,4437.0,3696.0,1.0
295,,,,,,,,1.0
296,220.0,297.0,646.0,539.0,3361.0,1822.0,985.0,1.0
297,555.5,745.5,1234.5,1720.5,3442.0,3652.0,2726.5,1.0
298,998.0,1269.0,2037.0,2738.0,3456.0,4295.0,3601.0,1.0
299,3903.0,3980.0,4149.0,4326.0,4890.0,4767.0,4147.0,1.0
300,463.0,577.0,929.0,1124.0,2228.0,3243.0,2348.0,1.0
301,583.0,744.5,1485.5,2007.5,2960.5,3950.5,2931.5,1.0
302,707.0,884.0,1719.0,2369.0,3111.0,4155.0,3078.0,1.0
303,363.5,469.5,939.5,1408.5,1967.0,2901.5,2058.5,1.0
304,350.0,440.0,699.0,1030.0,1695.0,2581.0,1982.0,1.0
305,466.0,569.5,1093.5,1732.0,2394.5,3721.5,2993.0,1.0
306,540.0,662.0,1142.0,1756.0,2420.0,3317.0,2645.0,1.0
307,344.5,396.5,754.5,1141.5,1561.0,2555.5,1909.5,1.0
308,399.0,487.0,907.0,1248.0,2107.0,2847.0,2086.0,1.0
309,624.5,765.5,1458.0,2177.5,3080.0,3901.0,3112.0,1.0
310,660.0,818.0,1453.0,2158.0,2820.0,3849.0,3037.0,1.0
311,462.5,559.5,1068.0,1505.5,1990.0,2886.5,2174.0,1.0
312,541.0,636.0,966.0,1364.0,2458.0,2759.0,2018.0,1.0
313,757.0,937.0,1729.0,2561.0,3599.0,4795.0,4169.0,1.0
314,775.0,934.0,1629.5,2601.5,3578.5,4754.0,4199.5,1.0
315,348.0,460.0,972.0,1078.0,3435.0,2503.0,1556.0,1.0
316,283.0,373.0,700.0,860.0,2628.0,2344.0,1523.0,1.0
317,599.5,742.0,1402.0,2251.0,3140.5,4280.5,3568.0,1.0
318,652.0,781.0,1310.0,1974.0,2745.0,3908.0,3279.0,1.0
319,337.5,417.5,858.0,1294.0,2055.5,2692.0,1983.0,1.0
320,363.0,408.0,728.0,709.0,2678.0,2277.0,1484.0,1.0
321,653.0,806.0,1408.0,2043.0,2755.0,3677.0,3082.0,1.0
322,704.0,867.0,1459.0,2137.0,2804.0,3664.0,3146.0,1.0
323,,,,,,,,1.0
324,323.0,397.0,780.0,739.0,4244.0,2054.0,1017.0,1.0
325,825.0,1029.0,1596.0,2148.0,3365.0,4490.0,3372.0,1.0
326,890.0,1091.0,1638.0,2192.0,3332.0,4733.0,3672.0,1.0
327,425.0,523.5,818.0,849.5,2799.5,2094.0,1243.0,1.0
328,761.5,901.0,1272.0,1524.5,2448.5,2505.5,1878.0,1.0
329,1129.0,1431.0,2064.0,2643.0,3600.5,4798.0,3999.0,1.0
330,1057.0,1339.5,1977.0,2417.0,4212.0,4470.5,3579.0,1.0
331,800.5,985.5,1474.5,1790.5,2904.5,3791.5,3111.5,1.0
332,412.0,498.0,924.0,1462.0,2026.0,2555.0,1947.0,1.0
333,685.5,856.5,1544.0,2365.0,3252.0,4358.0,3720.5,1.0
334,659.0,838.0,1456.0,2198.0,3007.0,4237.0,3534.0,1.0
335,436.0,529.5,988.5,1477.0,2131.5,2949.0,2290.5,1.0
336,366.0,419.0,758.0,643.0,3470.5,2370.5,1364.5,1.0
337,622.5,792.5,1117.0,1378.0,2642.5,2963.0,2164.0,1.0
338,861.0,1089.5,1594.5,2096.5,2913.5,4040.5,3027.5,1.0
339,728.5,873.0,1230.0,1523.0,2442.5,3448.5,2580.5,1.0
340,372.0,476.0,736.0,978.0,1852.0,2433.0,1777.0,1.0
341,568.5,715.5,1335.0,1964.0,2754.5,3534.5,2917.5,1.0
342,616.0,772.0,1395.0,2105.0,2908.0,3602.0,2906.0,1.0
343,339.5,429.5,838.5,1240.0,1726.0,2384.5,1803.5,1.0
344,520.0,601.0,1057.0,1313.0,3042.0,2938.0,2123.0,1.0
345,644.0,837.0,1439.0,1773.0,3570.0,3141.0,2606.0,1.0
346,603.0,732.0,1279.0,1824.0,2384.0,3149.0,2602.0,1.0
347,,,,,,,,1.0
348,386.0,476.0,730.0,909.0,2132.0,2516.0,1796.0,1.0
349,481.0,620.0,1068.5,1419.5,2702.0,3266.0,2522.0,1.0
350,472.0,664.0,1161.0,1652.0,2630.0,3320.0,2451.0,1.0
351,320.5,425.5,739.0,906.0,1669.5,2325.0,1684.0,1.0
352,383.0,497.0,847.0,1039.0,2297.0,2253.0,1465.0,1.0
353,557.0,737.0,1404.0,2039.0,2887.0,3828.0,3204.0,1.0
354,564.0,719.5,1371.5,2005.5,2655.5,3729.5,3117.0,1.0
355,387.0,476.0,914.0,1354.0,2867.0,2594.0,2259.0,1.0
356,420.0,527.0,892.0,1043.0,2880.0,2579.0,1725.0,1.0
357,568.0,746.0,1227.0,1631.0,3156.0,3427.0,2345.0,1.0
358,826.0,1060.0,1615.0,2186.0,3193.5,4117.0,3248.0,1.0
359,453.0,576.0,1004.0,1122.5,3033.0,2695.5,1876.5,1.0
360,482.0,570.0,994.0,1126.0,2753.0,2818.0,1970.0,1.0
361,483.0,620.0,1139.0,1491.0,3436.0,3362.0,2334.0,1.0
362,721.0,856.0,1407.0,1978.0,2644.0,3669.0,3134.0,1.0
363,,,,,,,,1.0
364,438.0,545.0,925.0,1173.0,1933.0,2800.0,2146.0,1.0
365,720.0,919.0,1684.0,2177.0,3130.0,3793.0,2919.0,1.0
366,730.5,933.5,1647.0,2270.5,3103.5,4069.5,3379.5,1.0
367,476.0,596.0,1091.0,1478.0,2037.0,2872.0,2128.0,1.0
368,430.0,542.0,839.5,919.0,2450.0,2372.5,1603.5,1.0
369,663.5,897.5,1351.0,1756.5,3108.5,3474.0,2467.5,1.0
